,Date,Title,Numac,Link FR,Link NL,Topics
217,6/24/2020,"MINISTERE DE LA COMMUNAUTE FRANCAISE
18 JUIN 2020. - Arrêté du Gouvernement de la Communauté française relatif aux réunions organisées par l'Ecole d'administration publique par téléconférence dans le cadre de la crise sanitaire du COVID-19, p. 46502.",2020041861,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-06-24&caller=list&numac=2020041861,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-06-24&caller=list&numac=2020041861,"[8.322047695638335e-06, 0.9997059674974558, 1.3159748781834692e-05, 8.135916442448776e-06, 9.224294838552605e-06, 9.155643128994751e-06, 1.2521171714088565e-05, 5.686636227986459e-06, 8.872414590792479e-06, 1.191107606791901e-05, 8.79875918647181e-06, 8.204317145368118e-06, 8.73409588215958e-06, 9.452124118620187e-06, 8.256740826262776e-06, 9.317233672371385e-06, 6.7813683683048815e-06, 1.021808653629296e-05, 7.688761734227532e-06, 8.260663478872808e-06, 8.13760364832837e-06, 9.176027232774416e-06, 7.815060848682288e-06, 9.783525328516857e-06, 8.023891233665024e-06, 8.63582856106795e-06, 1.1080117613838669e-05, 7.174170256527358e-06, 7.480976803100115e-06, 7.097858615873028e-06, 1.1070522843724738e-05, 1.0009512327147894e-05, 5.697208158958821e-06, 1.0146379036150032e-05]"
218,6/24/2020,"REGION DE BRUXELLES-CAPITALE
REGION DE BRUXELLES-CAPITALE
18 JUIN 2020. - Arrêté du Gouvernement de la Région de Bruxelles-Capitale de pouvoirs spéciaux n°  2020/42 relatif à l'octroi d'une prime pour les organisations culturelles et créatives à caractère non lucratif impactées par la crise COVID-19, p. 46505.",2020015052,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-06-24&caller=list&numac=2020015052,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-06-24&caller=list&numac=2020015052,"[0.0, 0.999999997773864, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
219,6/24/2020,"REGION DE BRUXELLES-CAPITALE
19 JUIN 2020. - Arrêté du Ministre-Président de la Région de Bruxelles-Capitale relatif à l'organisation des funérailles dans le cadre de mesures d'urgence pour limiter la propagation du Coronavirus  COVID-19, p. 46516.",2020041835,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-06-24&caller=list&numac=2020041835,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-06-24&caller=list&numac=2020041835,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999990402875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
220,6/24/2020,"AVIS OFFICIELS
SERVICE PUBLIC FEDERAL STRATEGIE ET APPUI
12 JUIN 2020. - Circulaire n°  683 Adaptation du montant de l'indemnité kilométrique 2020, p. 46629.",2020030988,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-06-24&caller=list&numac=2020030988,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-06-24&caller=list&numac=2020030988,"[0.002333782226731871, 0.0015914221262065436, 0.002136754140242322, 0.0032555017887126356, 0.00286946934163961, 0.002949719247827383, 0.002277727665059187, 0.0010566337966739668, 0.003106135129431759, 0.0019912319336218825, 0.0028653314356427238, 0.0027693573193206373, 0.0028493502052197393, 0.002700826917817972, 0.6212537745236836, 0.0017421687251928113, 0.0019084958880783, 0.0017980779379728653, 0.002098069051947203, 0.0022832216354823874, 0.0024443853848152377, 0.0029177721620593524, 0.0013024500670641799, 0.0027237487245772816, 0.0017156140861205606, 0.0025031866190239785, 0.0025107174791691757, 0.0011234065287920431, 0.002100790439070903, 0.00110068532851427, 0.002589189575306776, 0.002512722291814357, 0.0010648819442961924, 0.002989301279115728]"
221,6/24/2020,"GOUVERNEMENTS DE COMMUNAUTE ET DE REGION
REGION WALLONNE
SERVICE PUBLIC DE WALLONIE
Agriculture Ressources naturelles et Environnement. - Département de la Nature et des Forêts Direction de la Chasse et de la Pêche. - Examen de chasse 2020. - Report en raison du COVID-19, p. 46635.",2020202731,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-06-24&caller=list&numac=2020202731,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-06-24&caller=list&numac=2020202731,"[0.002814347299529674, 0.0036448364069924357, 0.005582860973278967, 0.0028885540704302443, 0.0033837919127548983, 0.0033933446583601203, 0.5085381540449295, 0.0017164922204287736, 0.0033073354722158383, 0.0045465132697012, 0.003296885404643853, 0.0028220782396047215, 0.0031718840688724883, 0.003469818205549963, 0.0029650155658093435, 0.0032192545771302095, 0.0022657057902263134, 0.0038944087510814555, 0.0025437488669697314, 0.00277215505503416, 0.0026184949398772236, 0.003352425131940416, 0.0023005263252664572, 0.003492719564010742, 0.0023794441320891587, 0.0030633760063189003, 0.005084448103061626, 0.002205806985226427, 0.002552732165713589, 0.0020952879283767387, 0.004694113178760743, 0.00353047862145068, 0.0017210272763527287, 0.004057193963557338]"
222,6/25/2020,"FR

NL

DE

 Image du sommaire du 2020-06-25
Image de la publication




LOIS, DECRETS, ORDONNANCES ET REGLEMENTS
SERVICE PUBLIC FEDERAL EMPLOI, TRAVAIL ET CONCERTATION SOCIALE
22 JUIN 2020. - Arrêté royal concernant diverses mesures temporaires dans la réglementation du chômage en raison du virus COVID-19 et visant à modifier les articles 12 et 16 de l'arrêté royal du 30 mars 2020 visant à adapter les procédures dans le cadre du chômage temporaire dû au virus COVID-19 et à modifier l'article 10 de l'arrêté royal du 6 mai 2019 modifiant les articles 27, 51, 52bis, 58, 58/3 et 63 de l'arrêté royal du 25 novembre 1991 portant réglementation du chômage et insérant les articles 36sexies, 63bis et 124bis dans le même arrêté, p. 46699.",2020041830,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-06-25&caller=list&numac=2020041830,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-06-25&caller=list&numac=2020041830,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999990402875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
223,6/25/2020,"GOUVERNEMENTS DE COMMUNAUTE ET DE REGION
COMMUNAUTE FLAMANDE
AUTORITE FLAMANDE
19 JUIN 2020. - Décret établissant des allocations familiales exceptionnelles dans le cadre des mesures de lutte contre le COVID-19, p. 46727.",2020041881,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-06-25&caller=list&numac=2020041881,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-06-25&caller=list&numac=2020041881,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999982546314, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
224,6/25/2020,"MINISTERE DE LA COMMUNAUTE FRANCAISE
18 JUIN 2020. - Arrêté du Gouvernement de la Communauté française de pouvoirs spéciaux n °  28 pris en exécution du décret du 17 mars 2020 octroyant des pouvoirs spéciaux au Gouvernement dans le cadre de la crise sanitaire du COVID-19 déléguant une mission au Fonds Ecureuil, p. 46733.",2020041886,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-06-25&caller=list&numac=2020041886,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-06-25&caller=list&numac=2020041886,"[0.0, 0.999999997773864, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
225,6/25/2020,"MINISTERE DE LA COMMUNAUTE FRANCAISE
18 JUIN 2020. - Arrêté du Gouvernement de la Communauté française de pouvoirs spéciaux n°  30 dérogeant à l'article 4bis,  §  3, du décret du 17 juillet 2003 portant des dispositions générales relatives à l'enseignement en langue d'immersion et diverses mesures en matière d'enseignement pour l'année scolaire 2020-2021 dans le cadre de la crise sanitaire COVID-19, p. 46739.",2020015033,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-06-25&caller=list&numac=2020015033,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-06-25&caller=list&numac=2020015033,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999993035743, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
226,6/25/2020,"MINISTERE DE LA COMMUNAUTE FRANCAISE
18 JUIN 2020. - Arrêté du Gouvernement de la Communauté française de pouvoirs spéciaux n°  33 relatif à l'aménagement du calendrier des évaluations externes non certificatives pour l'année scolaire 2020-2021 dans le cadre de la crise sanitaire du COVID-19, p. 46751.",2020015041,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-06-25&caller=list&numac=2020015041,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-06-25&caller=list&numac=2020015041,"[0.0, 0.999999997773864, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
227,6/25/2020,"MINISTERE DE LA COMMUNAUTE FRANCAISE
18 JUIN 2020. - Arrêté du Gouvernement de la Communauté française de pouvoirs spéciaux n°  34 dérogeant à certaines dispositions relatives au pilotage du système éducatif dans le cadre de la crise sanitaire du COVID-19, p. 46755.",2020015044,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-06-25&caller=list&numac=2020015044,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-06-25&caller=list&numac=2020015044,"[0.0, 0.999999997773864, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
228,6/25/2020,"MINISTERE DE LA COMMUNAUTE FRANCAISE
18 JUIN 2020. - Arrêté du Gouvernement de la Communauté française de pouvoirs spéciaux n°  36 dérogeant à certaines dispositions du décret 7 février 2019 visant à l'accueil, la scolarisation et l'accompagnement des élèves qui ne maitrisent pas la langue de l'enseignement dans l'enseignement organisé ou subventionné par la Communauté française dans le cadre de la crise sanitaire du COVID-19, p. 46765.",2020015043,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-06-25&caller=list&numac=2020015043,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-06-25&caller=list&numac=2020015043,"[0.0, 0.999999997773864, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
229,6/25/2020,"REGION DE BRUXELLES-CAPITALE
COMMISSION COMMUNAUTAIRE COMMUNE DE BRUXELLES-CAPITALE
10 JUIN 2020. - Arrêté de pouvoirs spéciaux n°  2020/007 du Collège réuni de la Commission communautaire commune relatif à l'octroi d'une mission temporaire à l'Office bicommunautaire pour la Santé, l'Aide aux personnes et les Prestations familiales dans le cadre de la crise sanitaire du COVID-19, p. 46775.",2020041850,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-06-25&caller=list&numac=2020041850,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-06-25&caller=list&numac=2020041850,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999990402875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
230,6/25/2020,"COMMISSION COMMUNAUTAIRE COMMUNE DE BRUXELLES-CAPITALE
12 JUIN 2020. - Arrêté de pouvoirs spéciaux n°  2020/010 du Collège réuni de la Commission communautaire commune relatif à l'octroi à l'Office bicommunautaire pour la Santé, l'Aide aux personnes et les Prestations familiales de la possibilité d'accomplir des tâches opérationnelles en matière de dispensation de soins dans le cadre de la crise sanitaire du COVID-19, p. 46777.",2020041816,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-06-25&caller=list&numac=2020041816,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-06-25&caller=list&numac=2020041816,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999990402875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
231,6/26/2020,"FR

NL

DE

 Image du sommaire du 2020-06-26
Image de la publication




LOIS, DECRETS, ORDONNANCES ET REGLEMENTS
SERVICE PUBLIC FEDERAL FINANCES
22 JUIN 2020. - Arrêté royal portant exécution des articles 93ter à 93quinquies du code de la taxe sur la valeur ajoutée, des articles 412bis, 433 à 435 du code des impôts sur les revenus 1992, des articles 35 à 37, 43 à 45 et 47 du code du recouvrement amiable et force des créances fiscales et non fiscales, et des articles 157 à 159 et 161 de la loi-programme (i) du 29 mars 2012, en matière d'e-notariat, p. 47298.",2019041722,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-06-26&caller=list&numac=2019041722,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-06-26&caller=list&numac=2019041722,"[7.71633848401904e-05, 4.3382150012270515e-05, 5.894263598406493e-05, 0.00010622763549467867, 0.0002838043296366584, 0.0002256873529852299, 6.061854834238948e-05, 2.835156028695264e-05, 0.8067699869135503, 5.5954967689110524e-05, 8.936364479609498e-05, 9.180195923062693e-05, 0.0001767758988617598, 0.0002662308805285855, 7.279198053419171e-05, 4.501351800089284e-05, 4.4622325670901e-05, 4.5999644937313174e-05, 6.590045131218252e-05, 8.128152273151379e-05, 6.421009563148688e-05, 0.000237950885477811, 3.9347473922375344e-05, 9.945504371595397e-05, 4.869093708392117e-05, 9.40042900704783e-05, 8.75685188594639e-05, 3.115171528395783e-05, 6.123281274426254e-05, 3.2110566326077724e-05, 9.27686295423529e-05, 8.634004846524734e-05, 2.8450834151689667e-05, 0.00011061338363653718]"
232,6/26/2020,"MINISTERE DE LA DEFENSE
16 JUIN 2020. - Arrêté royal n°  31 portant des mesures particulières pour les militaires dans le cadre de la crise sanitaire liée au coronavirus COVID-19. - Erratum, p. 47418.",2020041903,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-06-26&caller=list&numac=2020041903,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-06-26&caller=list&numac=2020041903,"[0.03111149844779487, 3.799316541790407e-66, 6.69271557847915e-66, 1.1193985044876246e-65, 1.3801040294455522e-65, 1.3161798591003116e-65, 6.648014499289989e-66, 2.109908499985968e-66, 1.3431664049611002e-65, 6.630835019200442e-66, 1.0750680954173816e-65, 1.06943930894647e-65, 1.3274038477366685e-65, 1.301689569464684e-65, 6.55880085606668e-66, 3.5711601974710076e-66, 3.0337684054059183e-66, 3.703795987121688e-66, 0.01866783699861225, 0.031589719629866626, 8.33301746302541e-66, 1.2428600122165626e-65, 3.768864560282733e-66, 1.433973302065053e-65, 4.159715204190172e-66, 1.2779754015320705e-64, 1.0962917388840626e-65, 2.3227104502208897e-66, 5.390827424870156e-66, 2.3972361888660616e-66, 1.1550208200609513e-65, 1.3143443794098794e-65, 2.1128591506893747e-66, 1.2396324635198299e-65]"
233,6/26/2020,"AGENCE FEDERALE DES MEDICAMENTS ET DES PRODUITS DE SANTE
23 JUIN 2020. - Arrêté royal n°  34 portant exécution de l'article 5,  §  1er, 1°,  2°,  et 6°  de la loi du 27 mars 2020 accordant des pouvoirs au Roi afin de prendre des mesures dans la lutte contre la propagation du coronavirus COVID-19 (II), en vue de l'assurance et de la bonne gestion des stocks de médicaments et la prolongation des autorisations des pharmacies, p. 47419.",2020041939,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-06-26&caller=list&numac=2020041939,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-06-26&caller=list&numac=2020041939,"[0.006187417916979739, 0.004242541825702421, 0.005269005651634819, 0.36727478941095043, 0.008933578505095408, 0.008082515791463398, 0.005235729091142053, 0.0031798589180802956, 0.009635581213847385, 0.004972117445756262, 0.007612168443862912, 0.016041479457642678, 0.007667748821691838, 0.00844324472465226, 0.0076367154927628736, 0.0043366018361815, 0.004978576866013273, 0.004412135632410912, 0.0055352370331701725, 0.00643912715630849, 0.006473204148127151, 0.009223816560772414, 0.004206534826394473, 0.006966449714792935, 0.005583612137105768, 0.006862722902770327, 0.006073575929571558, 0.0033777308908836613, 0.005993557249340286, 0.0033386292339191177, 0.0063670078610437745, 0.0060975982799414295, 0.0032007873399045646, 0.007380518411476837]"
234,6/26/2020,"MINISTERE DE LA COMMUNAUTE FRANCAISE
18 JUIN 2020. - Arrêté du Gouvernement de la Communauté française de pouvoirs spéciaux n°  35 dérogeant à diverses dispositions relatives à l'enseignement professionnel secondaire complémentaire, section soins infirmiers dans le cadre de la crise sanitaire du COVID-19, p. 47444.",2020015039,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-06-26&caller=list&numac=2020015039,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-06-26&caller=list&numac=2020015039,"[0.0, 0.999999997773864, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
235,6/26/2020,"MINISTERE DE LA COMMUNAUTE FRANCAISE
20 JUIN 2020. - Arrêté du Gouvernement de la Communauté française de pouvoirs spéciaux n°  39 visant à relancer les tournages en garantissant les risques liés à la crise du COVID-19, p. 47453.",2020015064,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-06-26&caller=list&numac=2020015064,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-06-26&caller=list&numac=2020015064,"[4.6676680255876296e-09, 0.896812669493189, 7.431503410608202e-09, 4.590808767087352e-09, 5.189053506748575e-09, 5.153888071864881e-09, 6.964443631656408e-09, 3.068877081994457e-09, 4.984388758088583e-09, 6.696473920384131e-09, 4.970208383816126e-09, 4.6381839458648396e-09, 4.8927465468983116e-09, 5.316442409620077e-09, 4.655193918444754e-09, 5.217801021560616e-09, 3.74682474075983e-09, 5.714482713365748e-09, 4.317211322776992e-09, 4.635364376810361e-09, 4.5845046154181e-09, 5.174875034642659e-09, 4.2849879561921106e-09, 5.479350034080005e-09, 4.551066727926672e-09, 4.842981365472756e-09, 6.1595479038307214e-09, 3.904107858141302e-09, 4.19216329825364e-09, 3.7991073739845826e-09, 6.1661545702270625e-09, 5.583938595994666e-09, 3.075536534530088e-09, 5.687038370544173e-09]"
236,6/26/2020,"REGION WALLONNE
SERVICE PUBLIC DE WALLONIE
16 JUIN 2020. - Arrêté du Gouvernement wallon de pouvoirs spéciaux n°  51 relatif aux mesures de déconfinement COVID-19, en matière d'emploi et d'insertion socioprofessionnelle, en ce compris dans le secteur de l'économie sociale, p. 47455.",2020041907,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-06-26&caller=list&numac=2020041907,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-06-26&caller=list&numac=2020041907,"[0.008000142555951576, 0.004921399445359252, 0.006357699567127339, 0.00835160359665034, 0.016844850954554534, 0.2948810118874917, 0.0063158009233699524, 0.003424616457722191, 0.013797087980260293, 0.00602977494648401, 0.01029973889673718, 0.0077081112924554, 0.00896150249024597, 0.013816526376520236, 0.0071735502690823995, 0.004598808468349944, 0.004539521374260003, 0.00491059838613556, 0.006644725073460599, 0.0076545270386089255, 0.0072316223544520355, 0.017269189964148078, 0.004938798967247673, 0.0114970407975798, 0.005070170871115807, 0.00960451348963036, 0.008309468518501228, 0.003925576961518043, 0.006624279578968615, 0.0037214521165272736, 0.008993198959121493, 0.00874654137073779, 0.0034432248699522512, 0.011893443206497795]"
